captured_at,capture_season,capture_week,source,compiled,rank,team,wins,losses,ties,sos,rating
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,64,NAVY,1,1,0,49.63,65.91
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,65,CENTRAL MICHIGAN,2,1,0,54.39,65.05
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,66,TOLEDO,2,1,0,58.55,64.95
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,67,MEMPHIS,3,1,0,58.79,64.86
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,68,NORTH TEXAS,1,2,0,71.45,64.54
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,69,CLEMSON,2,1,0,65.16,64.37
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,70,WEST VIRGINIA,3,0,0,57.64,64.28
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,71,NORTH CAROLINA,2,1,0,66.75,64.28
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,72,DELAWARE,2,1,0,60.74,64.07
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,73,GEORGIA TECH,1,2,0,64.17,63.92
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,74,EAST CAROLINA,1,2,0,73.86,63.67
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,75,TEMPLE,1,2,0,64.58,63.48
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,76,CONNECTICUT,2,1,0,55.95,63.35
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,77,JACKSONVILLE ST.,2,2,0,65.57,62.86
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,78,LIBERTY,2,1,0,57.93,62.8
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,79,OLD DOMINION,1,2,0,59.22,62.68
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,80,TEXAS ST.,1,2,0,72.56,62.65
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,81,PURDUE,1,2,0,63.44,62.63
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,82,AIR FORCE,1,1,0,64.72,62.02
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,83,LOUISIANA TECH,1,2,0,66.22,61.94
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,84,WASHINGTON ST.,1,2,0,69.9,61.21
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,85,TULANE,1,2,0,66.51,61.16
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,86,SYRACUSE,1,2,0,61.96,60.9
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,87,OREGON ST.,1,2,0,74.32,60.68
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,88,FRESNO ST.,2,1,0,63.49,60.51
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,89,ARKANSAS,1,2,0,73.09,60.02
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,90,COLORADO,2,1,0,66.71,59.88
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,91,LOUISIANA-LAFAYETTE,2,1,0,59.41,59.75
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,92,FLORIDA ATLANTIC,2,1,0,67.9,59.69
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,93,GEORGIA SOUTHERN,1,2,0,58.43,59.61
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,94,MIAMI OHIO,1,2,0,68.18,59.29
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,95,SAN DIEGO ST.,1,2,0,61.4,58.64
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,96,BOSTON COLLEGE,2,1,0,57.18,58.04
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,97,SOUTH ALABAMA,2,1,0,56.33,58.03
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,98,KENNESAW ST.,1,2,0,59.28,57.91
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,99,UTAH ST.,0,3,0,71.6,57.52
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,100,STANFORD,1,2,0,74.77,57.41
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,101,FLORIDA INTERNATIONAL,1,2,0,59.29,57.31
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,102,NEVADA LAS VEGAS,1,2,0,60.93,57.17
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,103,TULSA,3,0,0,43.04,56.87
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,104,GEORGIA ST,2,1,0,57.48,56.41
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,105,CALIFORNIA,2,1,0,52.94,56.24
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,106,ARKANSAS ST.,1,2,0,62.74,56.06
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,107,OKLAHOMA ST.,2,1,0,63.59,55.73
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,108,COLORADO ST.,2,1,0,58.66,55.45
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,109,NEVADA,1,2,0,52.9,55.15
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,110,COASTAL CAROLINA,1,2,0,55.82,54.76
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,111,MIDDLE TENNESSEE ST.,2,1,0,52.65,54.6
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,112,HAWAII,1,2,0,57.07,54.47
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,113,RICE,1,2,0,69.66,53.94
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,114,TROY ST.,2,1,0,48.43,53.93
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,115,RUTGERS,0,3,0,55.54,53.74
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,116,APPALACHIAN ST.,3,0,0,45.59,52.96
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,117,ALABAMA BIRMINGHAM,1,2,0,57.24,52.37
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,118,OHIO UNIVERSITY,1,2,0,60.45,52.2
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,119,SAN JOSE ST.,2,2,0,58.03,52.16
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,120,AKRON,1,2,0,66.79,52.05
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,121,NEW MEXICO ST.,1,2,0,60.53,51.88
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,122,SOUTHERN MISSISSIPPI,1,2,0,58.81,50.9
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,123,MISSOURI ST.,1,2,0,65.96,50.69
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,124,MARSHALL,2,1,0,58.23,49.34
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,125,NORTH CAROLINA CHARLOTTE,0,3,0,60.53,48.44
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,126,WESTERN KENTUCKY,0,3,0,77.45,48.17
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,127,BUFFALO,1,2,0,63.24,47.39
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,128,SAM HOUSTON ST.,1,2,0,51.24,46.27
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,129,KENT ST.,1,2,0,74.7,46.13
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,130,NORTHERN ILLINOIS,0,3,0,72.65,46.06
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,131,SACRAMENTO ST.,1,3,0,52.38,44.89
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,132,WYOMING,1,2,0,51.32,44.29
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,133,BALL ST.,1,2,0,76.27,44.04
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,134,TEXAS EL PASO,1,2,0,74.01,42.93
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,135,MASSACHUSETTS,3,0,0,54.71,40.99
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,136,EASTERN MICHIGAN,1,3,0,55.25,40.88
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,137,BOWLING GREEN,0,3,0,65.18,40.34
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,138,LOUISIANA-MONROE,0,3,0,54.33,39.17
