captured_at,capture_season,capture_week,source,id,season,seasonType,week,startDate,homeTeamId,homeTeam,homeConference,homeClassification,homeScore,awayTeamId,awayTeam,awayConference,awayClassification,awayScore,line_provider,line_spread,line_formattedSpread,line_spreadOpen,line_overUnder,line_overUnderOpen,line_homeMoneyline,line_awayMoneyline
2026-08-21T18:47:07+00:00,2026,1,lines,401858423,2026,regular,1,2026-09-03T22:00:00.000Z,164,Rutgers,Big Ten,fbs,,113,Massachusetts,Mid-American,fbs,,Bovada,-30.5,Rutgers -30.5,-30.5,54,54.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401858423,2026,regular,1,2026-09-03T22:00:00.000Z,164,Rutgers,Big Ten,fbs,,113,Massachusetts,Mid-American,fbs,,DraftKings,-30.5,Rutgers -30.5,-30.5,53.5,,-6500,2000
2026-08-21T18:47:07+00:00,2026,1,lines,401856767,2026,regular,1,2026-09-03T23:00:00.000Z,2116,UCF,Big 12,fbs,,2065,Bethune-Cookman,SWAC,fcs,,DraftKings,-41.5,UCF -41.5,-41.5,,,,
2026-08-21T18:47:07+00:00,2026,1,lines,401858208,2026,regular,1,2026-09-05T16:00:00.000Z,183,Syracuse,ACC,fbs,,160,New Hampshire,Coastal Athletic,fcs,,DraftKings,-32.5,Syracuse -32.5,-32.5,55.5,55.5,-100000,5000
2026-08-21T18:47:07+00:00,2026,1,lines,401861962,2026,regular,1,2026-09-05T16:00:00.000Z,41,UConn,FBS Independents,fbs,,322,Lafayette,Patriot,fcs,,DraftKings,-19.5,UConn -19.5,-19.5,58.5,58.5,-1200,750
2026-08-21T18:47:07+00:00,2026,1,lines,401862701,2026,regular,1,2026-09-05T16:00:00.000Z,349,Army,American Athletic,fbs,,2803,Bryant,Coastal Athletic,fcs,,DraftKings,-36.5,Army -36.5,-36.5,,,,
2026-08-21T18:47:07+00:00,2026,1,lines,401866410,2026,regular,1,2026-09-05T16:00:00.000Z,189,Bowling Green,Mid-American,fbs,,2627,Tarleton State,UAC,fcs,,DraftKings,-2.5,Bowling Green -2.5,-2.5,47.5,47.5,-135,114
2026-08-21T18:47:07+00:00,2026,1,lines,401869960,2026,regular,1,2026-09-05T16:00:00.000Z,256,James Madison,Sun Belt,fbs,,2335,Liberty,Conference USA,fbs,,DraftKings,-6.5,James Madison -6.5,-6,52.5,,-245,200
2026-08-21T18:47:07+00:00,2026,1,lines,401869960,2026,regular,1,2026-09-05T16:00:00.000Z,256,James Madison,Sun Belt,fbs,,2335,Liberty,Conference USA,fbs,,Bovada,-6.5,James Madison -6.5,-6,53,50.5,-250,210
2026-08-21T18:47:07+00:00,2026,1,lines,401856659,2026,regular,1,2026-09-05T17:00:00.000Z,96,Kentucky,SEC,fbs,,2754,Youngstown State,MVFC,fcs,,DraftKings,-23.5,Kentucky -23.5,-23.5,62.5,62.5,-3200,1400
2026-08-21T18:47:07+00:00,2026,1,lines,401856779,2026,regular,1,2026-09-05T17:00:00.000Z,66,Iowa State,Big 12,fbs,,2546,Southeast Missouri State,OVC,fcs,,DraftKings,-29.5,Iowa State -29.5,-29.5,53.5,53.5,-10000,3000
2026-08-21T18:47:07+00:00,2026,1,lines,401864496,2026,regular,1,2026-09-05T17:00:00.000Z,2005,Air Force,Mountain West,fbs,,2184,Duquesne,NEC,fcs,,DraftKings,-30.5,Air Force -30.5,-30.5,58.5,58.5,-10000,3000
2026-08-21T18:47:07+00:00,2026,1,lines,401862698,2026,regular,1,2026-09-05T18:00:00.000Z,218,Temple,American Athletic,fbs,,227,Rhode Island,Coastal Athletic,fcs,,DraftKings,-10,Temple -10,-10,51.5,51.5,-470,360
2026-08-21T18:47:07+00:00,2026,1,lines,401856658,2026,regular,1,2026-09-05T19:00:00.000Z,61,Georgia,SEC,fbs,,2634,Tennessee State,OVC,fcs,,DraftKings,-46.5,Georgia -46.5,-46.5,56.5,56.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401856666,2026,regular,1,2026-09-05T19:30:00.000Z,2633,Tennessee,SEC,fbs,,231,Furman,Southern,fcs,,DraftKings,-46.5,Tennessee -46.5,-46.5,66.5,66.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401856777,2026,regular,1,2026-09-05T19:30:00.000Z,2132,Cincinnati,Big 12,fbs,,103,Boston College,ACC,fbs,,DraftKings,-7.5,Cincinnati -7.5,-9.5,51.5,,-310,250
2026-08-21T18:47:07+00:00,2026,1,lines,401856777,2026,regular,1,2026-09-05T19:30:00.000Z,2132,Cincinnati,Big 12,fbs,,103,Boston College,ACC,fbs,,Bovada,-7.5,Cincinnati -7.5,-9.5,52.5,54.5,-270,220
2026-08-21T18:47:07+00:00,2026,1,lines,401856635,2026,regular,1,2026-09-05T20:15:00.000Z,8,Arkansas,SEC,fbs,,2453,North Alabama,UAC,fcs,,DraftKings,-40.5,Arkansas -40.5,-40.5,63.5,63.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401864424,2026,regular,1,2026-09-03T23:00:00.000Z,48,Delaware,Conference USA,fbs,,2771,Merrimack,FCS Independents,fcs,,DraftKings,-28.5,Delaware -28.5,-28.5,55.5,55.5,-10000,3000
2026-08-21T18:47:07+00:00,2026,1,lines,401864425,2026,regular,1,2026-09-03T23:00:00.000Z,338,Kennesaw State,Conference USA,fbs,,2698,West Georgia,UAC,fcs,,DraftKings,-22.5,Kennesaw State -22.5,-22.5,51.5,51.5,-3600,1500
2026-08-21T18:47:07+00:00,2026,1,lines,401866409,2026,regular,1,2026-09-03T23:00:00.000Z,2084,Buffalo,Mid-American,fbs,,399,UAlbany,Coastal Athletic,fcs,,DraftKings,-24.5,Buffalo -24.5,-24.5,48.5,48.5,-8000,2200
2026-08-21T18:47:07+00:00,2026,1,lines,401856663,2026,regular,1,2026-09-04T00:00:00.000Z,142,Missouri,SEC,fbs,,2029,Arkansas-Pine Bluff,SWAC,fcs,,DraftKings,-54.5,Missouri -54.5,-54.5,60.5,60.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401858422,2026,regular,1,2026-09-04T00:00:00.000Z,135,Minnesota,Big Ten,fbs,,2197,Eastern Illinois,OVC,fcs,,DraftKings,-43.5,Minnesota -43.5,-43.5,,,,
2026-08-21T18:47:07+00:00,2026,1,lines,401858435,2026,regular,1,2026-09-04T23:00:00.000Z,2509,Purdue,Big Ten,fbs,,282,Indiana State,MVFC,fcs,,DraftKings,-34.5,Purdue -34.5,-34.5,56.5,56.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401866623,2026,regular,1,2026-09-04T23:00:00.000Z,2247,Georgia State,Sun Belt,fbs,,2448,North Carolina A&T,Coastal Athletic,fcs,,DraftKings,-28.5,Georgia State -28.5,-28.5,63.5,63.5,-5000,1800
2026-08-21T18:47:07+00:00,2026,1,lines,401856769,2026,regular,1,2026-09-05T00:00:00.000Z,2305,Kansas,Big 12,fbs,,2341,Long Island University,NEC,fcs,,DraftKings,-38.5,Kansas -38.5,-38.5,53.5,53.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401862694,2026,regular,1,2026-09-05T19:30:00.000Z,2429,Charlotte,American Athletic,fbs,,2643,The Citadel,Southern,fcs,,DraftKings,-15.5,Charlotte -15.5,-15.5,46.5,46.5,-800,550
2026-08-21T18:47:07+00:00,2026,1,lines,401862696,2026,regular,1,2026-09-05T19:30:00.000Z,2426,Navy,American Athletic,fbs,,119,Towson,Coastal Athletic,fcs,,DraftKings,-30.5,Navy -30.5,-30.5,53.5,53.5,-50000,4000
2026-08-21T18:47:07+00:00,2026,1,lines,401856768,2026,regular,1,2026-09-04T01:00:00.000Z,254,Utah,Big 12,fbs,,70,Idaho,Big Sky,fcs,,DraftKings,-33.5,Utah -33.5,-32.5,56.5,56.5,-10000,3000
2026-08-21T18:47:07+00:00,2026,1,lines,401862700,2026,regular,1,2026-09-05T19:30:00.000Z,2636,UTSA,American Athletic,fbs,,292,UT Rio Grande Valley,Southland,fcs,,DraftKings,-28.5,UTSA -28.5,-28.5,59.5,59.5,-9000,2500
2026-08-21T18:47:07+00:00,2026,1,lines,401864499,2026,regular,1,2026-09-05T19:30:00.000Z,2449,North Dakota State,Mountain West,fbs,,2230,Fordham,Patriot,fcs,,DraftKings,-39.5,North Dakota State -39.5,-39.5,57.5,57.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401866627,2026,regular,1,2026-09-05T19:30:00.000Z,2026,App State,Sun Belt,fbs,,311,Maine,Coastal Athletic,fcs,,DraftKings,-17.5,App State -17.5,-17.5,53.5,53.5,-1350,800
2026-08-21T18:47:07+00:00,2026,1,lines,401868356,2026,regular,1,2026-09-05T21:00:00.000Z,2572,Southern Miss,Sun Belt,fbs,,2016,Alcorn State,SWAC,fcs,,DraftKings,-21,Southern Miss -21,-21,50.5,50.5,-2800,1300
2026-08-21T18:47:07+00:00,2026,1,lines,401867973,2026,regular,1,2026-09-05T22:00:00.000Z,295,Old Dominion,Sun Belt,fbs,,2450,Norfolk State,MEAC,fcs,,DraftKings,-41.5,Old Dominion -41.5,-41.5,55.5,55.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401856770,2026,regular,1,2026-09-05T23:00:00.000Z,2641,Texas Tech,Big 12,fbs,,2000,Abilene Christian,UAC,fcs,,DraftKings,-42.5,Texas Tech -42.5,-42.5,59.5,59.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401856669,2026,regular,1,2026-09-05T23:00:00.000Z,238,Vanderbilt,SEC,fbs,,2046,Austin Peay,UAC,fcs,,DraftKings,-30.5,Vanderbilt -30.5,-30.5,61.5,61.5,-50000,4000
2026-08-21T18:47:07+00:00,2026,1,lines,401856771,2026,regular,1,2026-09-05T23:00:00.000Z,2306,Kansas State,Big 12,fbs,,2447,Nicholls,Southland,fcs,,DraftKings,-40.5,Kansas State -40.5,-40.5,55.5,55.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401860880,2026,regular,1,2026-09-05T23:00:00.000Z,328,Utah State,Pac-12,fbs,,304,Idaho State,Big Sky,fcs,,DraftKings,-11.5,Utah State -11.5,-11.5,64.5,64.5,-535,400
2026-08-21T18:47:07+00:00,2026,1,lines,401862697,2026,regular,1,2026-09-05T23:00:00.000Z,242,Rice,American Athletic,fbs,,2277,Houston Christian,Southland,fcs,,DraftKings,-24.5,Rice -24.5,-24.5,47.5,47.5,-1800,1000
2026-08-21T18:47:07+00:00,2026,1,lines,401867866,2026,regular,1,2026-09-05T23:00:00.000Z,2393,Middle Tennessee,Conference USA,fbs,,93,Murray State,MVFC,fcs,,DraftKings,-20.5,Middle Tennessee -20.5,-20.5,59.5,59.5,-1800,1000
2026-08-21T18:47:07+00:00,2026,1,lines,401868140,2026,regular,1,2026-09-05T23:00:00.000Z,55,Jacksonville State,Conference USA,fbs,,2198,Eastern Kentucky,UAC,fcs,,DraftKings,-19.5,Jacksonville State -19.5,-19.5,52.5,52.5,-1800,1000
2026-08-21T18:47:07+00:00,2026,1,lines,401868170,2026,regular,1,2026-09-05T23:00:00.000Z,290,Georgia Southern,Sun Belt,fbs,,2127,Charleston Southern,OVC,fcs,,DraftKings,-25.5,Georgia Southern -25.5,-25.5,51.5,51.5,-6500,2000
2026-08-21T18:47:07+00:00,2026,1,lines,401868316,2026,regular,1,2026-09-05T23:00:00.000Z,6,South Alabama,Sun Belt,fbs,,2545,SE Louisiana,Southland,fcs,,DraftKings,-12.5,South Alabama -12.5,-12.5,52.5,52.5,-500,380
2026-08-21T18:47:07+00:00,2026,1,lines,401858211,2026,regular,1,2026-09-05T23:30:00.000Z,259,Virginia Tech,ACC,fbs,,2678,VMI,Southern,fcs,,DraftKings,-50.5,Virginia Tech -50.5,-50.5,57.5,57.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401869129,2026,regular,1,2026-09-05T23:30:00.000Z,2348,Louisiana Tech,Sun Belt,fbs,,2466,Northwestern State,Southland,fcs,,DraftKings,-41.5,Louisiana Tech -41.5,-41.5,52.5,52.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401856775,2026,regular,1,2026-09-06T00:00:00.000Z,252,BYU,Big 12,fbs,,3101,Utah Tech,Big Sky,fcs,,DraftKings,-47.5,BYU -47.5,-47.5,54.5,54.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401858427,2026,regular,1,2026-09-06T00:00:00.000Z,120,Maryland,Big Ten,fbs,,2261,Hampton,Coastal Athletic,fcs,,DraftKings,-45.5,Maryland -45.5,-45.5,56.5,56.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401858431,2026,regular,1,2026-09-06T00:00:00.000Z,77,Northwestern,Big Ten,fbs,,2571,South Dakota State,MVFC,fcs,,DraftKings,-12.5,Northwestern -12.5,-12.5,46.5,46.5,-650,470
2026-08-21T18:47:07+00:00,2026,1,lines,401869142,2026,regular,1,2026-09-06T00:00:00.000Z,309,Louisiana,Sun Belt,fbs,,2320,Lamar,Southland,fcs,,DraftKings,-18.5,Louisiana -18.5,-18.5,48.5,48.5,-2100,1100
2026-08-21T18:47:07+00:00,2026,1,lines,401856773,2026,regular,1,2026-09-06T01:30:00.000Z,12,Arizona,Big 12,fbs,,2464,Northern Arizona,Big Sky,fcs,,DraftKings,-31.5,Arizona -31.5,-31.5,56.5,56.5,-10000,3000
2026-08-21T18:47:07+00:00,2026,1,lines,401860879,2026,regular,1,2026-09-06T01:30:00.000Z,21,San Diego State,Pac-12,fbs,,2502,Portland State,Big Sky,fcs,,DraftKings,-38.5,San Diego State -38.5,-38.5,57.5,57.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401856774,2026,regular,1,2026-09-06T01:00:00.000Z,9,Arizona State,Big 12,fbs,,2415,Morgan State,MEAC,fcs,,DraftKings,-41.5,Arizona State -41.5,-41.5,52.5,52.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401866411,2026,regular,1,2026-09-06T02:00:00.000Z,16,Sacramento State,Mid-American,fbs,,2400,Mississippi Valley State,SWAC,fcs,,DraftKings,-35.5,Sacramento State -35.5,-35.5,56.5,56.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401858201,2026,regular,1,2026-08-29T23:00:00.000Z,24,Stanford,ACC,fbs,,62,Hawai'i,Mountain West,fbs,,DraftKings,-5.5,Stanford -5.5,-3,49.5,,-218,180
2026-08-21T18:47:07+00:00,2026,1,lines,401858201,2026,regular,1,2026-08-29T23:00:00.000Z,24,Stanford,ACC,fbs,,62,Hawai'i,Mountain West,fbs,,Bovada,-5.5,Stanford -5.5,-3,49,50.5,-170,145
2026-08-21T18:47:07+00:00,2026,1,lines,401858436,2026,regular,1,2026-09-05T01:00:00.000Z,30,USC,Big Ten,fbs,,278,Fresno State,Pac-12,fbs,,DraftKings,-22.5,USC -22.5,-23.5,51.5,,-3200,1400
2026-08-21T18:47:07+00:00,2026,1,lines,401858436,2026,regular,1,2026-09-05T01:00:00.000Z,30,USC,Big Ten,fbs,,278,Fresno State,Pac-12,fbs,,Bovada,-22.5,USC -22.5,-23,51.5,51.5,-3500,-100000
2026-08-21T18:47:07+00:00,2026,1,lines,401858212,2026,regular,1,2026-09-07T23:30:00.000Z,52,Florida State,ACC,fbs,,2567,SMU,ACC,fbs,,DraftKings,2.5,SMU -2.5,,53.5,,114,-135
2026-08-21T18:47:07+00:00,2026,1,lines,401858212,2026,regular,1,2026-09-07T23:30:00.000Z,52,Florida State,ACC,fbs,,2567,SMU,ACC,fbs,,Bovada,2.5,SMU -2.5,2.5,53.5,52.5,120,-140
2026-08-21T18:47:07+00:00,2026,1,lines,401858425,2026,regular,1,2026-09-05T16:00:00.000Z,84,Indiana,Big Ten,fbs,,249,North Texas,American Athletic,fbs,,DraftKings,-40.5,Indiana -40.5,-40.5,55.5,,,
2026-08-21T18:47:07+00:00,2026,1,lines,401858425,2026,regular,1,2026-09-05T16:00:00.000Z,84,Indiana,Big Ten,fbs,,249,North Texas,American Athletic,fbs,,Bovada,-41,Indiana -41.0,-40.5,55.5,55.5,,
2026-08-21T18:47:07+00:00,2026,1,lines,401856667,2026,regular,1,2026-09-05T19:30:00.000Z,251,Texas,SEC,fbs,,326,Texas State,Pac-12,fbs,,DraftKings,-30.5,Texas -30.5,-30.5,60.5,,-10000,3000
2026-08-21T18:47:07+00:00,2026,1,lines,401856667,2026,regular,1,2026-09-05T19:30:00.000Z,251,Texas,SEC,fbs,,326,Texas State,Pac-12,fbs,,Bovada,-30.5,Texas -30.5,-30.5,60,59.5,-10000,-100000
2026-08-21T18:47:07+00:00,2026,1,lines,401858209,2026,regular,1,2026-09-05T19:30:00.000Z,150,Duke,ACC,fbs,,2655,Tulane,American Athletic,fbs,,DraftKings,-9.5,Duke -9.5,-8.5,52.5,,-345,275
2026-08-21T18:47:07+00:00,2026,1,lines,401858209,2026,regular,1,2026-09-05T19:30:00.000Z,150,Duke,ACC,fbs,,2655,Tulane,American Athletic,fbs,,Bovada,-8.5,Duke -8.5,-8.5,52,53.5,-480,350
2026-08-21T18:47:07+00:00,2026,1,lines,401856772,2026,regular,1,2026-09-05T19:45:00.000Z,202,Tulsa,American Athletic,fbs,,197,Oklahoma State,Big 12,fbs,,DraftKings,14.5,Oklahoma State -14.5,11.5,61.5,,455,-625
2026-08-21T18:47:07+00:00,2026,1,lines,401856772,2026,regular,1,2026-09-05T19:45:00.000Z,202,Tulsa,American Athletic,fbs,,197,Oklahoma State,Big 12,fbs,,Bovada,14,Oklahoma State -14.0,11.5,61,61.5,390,-550
2026-08-21T18:47:07+00:00,2026,1,lines,401858437,2026,regular,1,2026-09-06T20:00:00.000Z,264,Washington,Big Ten,fbs,,265,Washington State,Pac-12,fbs,,DraftKings,-22.5,Washington -22.5,-21.5,50.5,,-2800,1300
2026-08-21T18:47:07+00:00,2026,1,lines,401858437,2026,regular,1,2026-09-06T20:00:00.000Z,264,Washington,Big Ten,fbs,,265,Washington State,Pac-12,fbs,,Bovada,-23,Washington -23.0,-21.5,50.5,50.5,-2200,1000
2026-08-21T18:47:07+00:00,2026,1,lines,401858202,2026,regular,1,2026-08-29T19:30:00.000Z,258,Virginia,ACC,fbs,,152,NC State,ACC,fbs,,Bovada,-6,Virginia -6.0,-3.5,53.5,54.5,-145,125
2026-08-21T18:47:07+00:00,2026,1,lines,401858202,2026,regular,1,2026-08-29T19:30:00.000Z,258,Virginia,ACC,fbs,,152,NC State,ACC,fbs,,DraftKings,-5.5,Virginia -5.5,,53.5,,-218,180
2026-08-21T18:47:07+00:00,2026,1,lines,401862693,2026,regular,1,2026-08-30T02:00:00.000Z,2439,UNLV,Mountain West,fbs,,235,Memphis,American Athletic,fbs,,DraftKings,-5.5,UNLV -5.5,-3,56.5,,-218,180
2026-08-21T18:47:07+00:00,2026,1,lines,401862693,2026,regular,1,2026-08-30T02:00:00.000Z,2439,UNLV,Mountain West,fbs,,235,Memphis,American Athletic,fbs,,Bovada,-5.5,UNLV -5.5,-3,57,60.5,-170,145
2026-08-21T18:47:07+00:00,2026,1,lines,401856776,2026,regular,1,2026-09-04T00:00:00.000Z,59,Georgia Tech,ACC,fbs,,38,Colorado,Big 12,fbs,,DraftKings,-6.5,Georgia Tech -6.5,-7,50.5,,-250,205
2026-08-21T18:47:07+00:00,2026,1,lines,401856776,2026,regular,1,2026-09-04T00:00:00.000Z,59,Georgia Tech,ACC,fbs,,38,Colorado,Big 12,fbs,,Bovada,-7,Georgia Tech -7.0,-7,51,51.5,-290,240
2026-08-21T18:47:07+00:00,2026,1,lines,401858206,2026,regular,1,2026-09-05T01:00:00.000Z,24,Stanford,ACC,fbs,,2390,Miami,ACC,fbs,,DraftKings,24.5,Miami -24.5,21.5,48.5,,1400,-3200
2026-08-21T18:47:07+00:00,2026,1,lines,401858206,2026,regular,1,2026-09-05T01:00:00.000Z,24,Stanford,ACC,fbs,,2390,Miami,ACC,fbs,,Bovada,24.5,Miami -24.5,21.5,48.5,48.5,-100000,-2500
2026-08-21T18:47:07+00:00,2026,1,lines,401858428,2026,regular,1,2026-09-05T23:30:00.000Z,130,Michigan,Big Ten,fbs,,2711,Western Michigan,Mid-American,fbs,,DraftKings,-27.5,Michigan -27.5,-26.5,47.5,,-2800,1300
2026-08-21T18:47:07+00:00,2026,1,lines,401858428,2026,regular,1,2026-09-05T23:30:00.000Z,130,Michigan,Big Ten,fbs,,2711,Western Michigan,Mid-American,fbs,,Bovada,-27.5,Michigan -27.5,-26.5,47.5,47.5,-100000,2200
2026-08-21T18:47:07+00:00,2026,1,lines,401856661,2026,regular,1,2026-09-06T23:30:00.000Z,145,Ole Miss,SEC,fbs,,97,Louisville,ACC,fbs,,Bovada,-6.5,Ole Miss -6.5,-8.5,55.5,52.5,-270,220
2026-08-21T18:47:07+00:00,2026,1,lines,401856661,2026,regular,1,2026-09-06T23:30:00.000Z,145,Ole Miss,SEC,fbs,,97,Louisville,ACC,fbs,,DraftKings,-6.5,Ole Miss -6.5,,55.5,,-258,210
2026-08-21T18:47:07+00:00,2026,1,lines,401856766,2026,regular,1,2026-08-29T16:00:00.000Z,2628,TCU,Big 12,fbs,,153,North Carolina,ACC,fbs,,DraftKings,-7.5,TCU -7.5,,47.5,,-325,260
2026-08-21T18:47:07+00:00,2026,1,lines,401856766,2026,regular,1,2026-08-29T16:00:00.000Z,2628,TCU,Big 12,fbs,,153,North Carolina,ACC,fbs,,Bovada,-8,TCU -8.0,-7.5,47.5,50.5,-235,195
2026-08-21T18:47:07+00:00,2026,1,lines,401866408,2026,regular,1,2026-08-29T22:30:00.000Z,2199,Eastern Michigan,Mid-American,fbs,,16,Sacramento State,Mid-American,fbs,,DraftKings,-8.5,Eastern Michigan -8.5,-8.5,52.5,,-325,260
2026-08-21T18:47:07+00:00,2026,1,lines,401866408,2026,regular,1,2026-08-29T22:30:00.000Z,2199,Eastern Michigan,Mid-American,fbs,,16,Sacramento State,Mid-American,fbs,,Bovada,-9.5,Eastern Michigan -9.5,-8.5,52.5,52.5,-330,265
2026-08-21T18:47:07+00:00,2026,1,lines,401858424,2026,regular,1,2026-09-04T01:00:00.000Z,356,Illinois,Big Ten,fbs,,5,UAB,American Athletic,fbs,,Bovada,-28.5,Illinois -28.5,-27.5,57,56.5,-100000,2000
2026-08-21T18:47:07+00:00,2026,1,lines,401858424,2026,regular,1,2026-09-04T01:00:00.000Z,356,Illinois,Big Ten,fbs,,5,UAB,American Athletic,fbs,,DraftKings,-28.5,Illinois -28.5,-27.5,56.5,,-10000,3000
2026-08-21T18:47:07+00:00,2026,1,lines,401864498,2026,regular,1,2026-09-06T02:00:00.000Z,167,New Mexico,Mountain West,fbs,,2117,Central Michigan,Mid-American,fbs,,Bovada,-12,New Mexico -12.0,-12.5,47.5,49,-575,400
2026-08-21T18:47:07+00:00,2026,1,lines,401864498,2026,regular,1,2026-09-06T02:00:00.000Z,167,New Mexico,Mountain West,fbs,,2117,Central Michigan,Mid-American,fbs,,DraftKings,-12.5,New Mexico -12.5,-12.5,48.5,,-520,390
2026-08-21T18:47:07+00:00,2026,1,lines,401856662,2026,regular,1,2026-09-05T23:30:00.000Z,344,Mississippi State,SEC,fbs,,2433,UL Monroe,Sun Belt,fbs,,Bovada,-28.5,Mississippi State -28.5,-28.5,55.5,55.5,-100000,2000
2026-08-21T18:47:07+00:00,2026,1,lines,401856662,2026,regular,1,2026-09-05T23:30:00.000Z,344,Mississippi State,SEC,fbs,,2433,UL Monroe,Sun Belt,fbs,,DraftKings,-28.5,Mississippi State -28.5,-28.5,55.5,,-3600,1500
2026-08-21T18:47:07+00:00,2026,1,lines,401856634,2026,regular,1,2026-09-05T16:00:00.000Z,333,Alabama,SEC,fbs,,151,East Carolina,American Athletic,fbs,,DraftKings,-28.5,Alabama -28.5,-25.5,54.5,,-6500,2000
2026-08-21T18:47:07+00:00,2026,1,lines,401856634,2026,regular,1,2026-09-05T16:00:00.000Z,333,Alabama,SEC,fbs,,151,East Carolina,American Athletic,fbs,,Bovada,-28.5,Alabama -28.5,-25.5,54,53.5,-10000,1600
2026-08-21T18:47:07+00:00,2026,1,lines,401864432,2026,regular,1,2026-09-06T02:30:00.000Z,2440,Nevada,Mountain West,fbs,,98,Western Kentucky,Conference USA,fbs,,Bovada,2.5,Western Kentucky -2.5,4,53,53.5,120,-140
2026-08-21T18:47:07+00:00,2026,1,lines,401864432,2026,regular,1,2026-09-06T02:30:00.000Z,2440,Nevada,Mountain West,fbs,,98,Western Kentucky,Conference USA,fbs,,DraftKings,2.5,Western Kentucky -2.5,4.5,53.5,,120,-142
2026-08-21T18:47:07+00:00,2026,1,lines,401858430,2026,regular,1,2026-09-05T16:00:00.000Z,158,Nebraska,Big Ten,fbs,,195,Ohio,Mid-American,fbs,,DraftKings,-23.5,Nebraska -23.5,-23.5,47.5,,-3200,1400
2026-08-21T18:47:07+00:00,2026,1,lines,401858430,2026,regular,1,2026-09-05T16:00:00.000Z,158,Nebraska,Big Ten,fbs,,195,Ohio,Mid-American,fbs,,Bovada,-24,Nebraska -24.0,-23.5,47.5,47.5,-4000,1200
2026-08-21T18:47:07+00:00,2026,1,lines,401858433,2026,regular,1,2026-09-05T19:30:00.000Z,2483,Oregon,Big Ten,fbs,,68,Boise State,Pac-12,fbs,,DraftKings,-24.5,Oregon -24.5,-24.5,52.5,,-3600,1500
2026-08-21T18:47:07+00:00,2026,1,lines,401858433,2026,regular,1,2026-09-05T19:30:00.000Z,2483,Oregon,Big Ten,fbs,,68,Boise State,Pac-12,fbs,,Bovada,-24.5,Oregon -24.5,-24.5,52,53.5,-10000,1600
2026-08-21T18:47:07+00:00,2026,1,lines,401856636,2026,regular,1,2026-09-05T19:30:00.000Z,2,Auburn,SEC,fbs,,239,Baylor,Big 12,fbs,,DraftKings,-7,Auburn -7,-6.5,59.5,,-285,230
